,residue,split,target
7015,6aay.B.31,test,"{'name': 'MSE', 'id': ['H_MSE', 600, ' ']}"
7016,6aay.B.32,test,"{'name': 'MSE', 'id': ['H_MSE', 600, ' ']}"
7017,6aay.B.33,test,
7018,6aay.B.34,test,
7019,6aay.B.35,test,
7020,6aay.B.36,test,
7021,6aay.B.37,test,
7022,6aay.B.38,test,
7023,6aay.B.39,test,
7024,6aay.B.40,test,
7025,6aay.B.41,test,
7026,6aay.B.42,test,
7027,6aay.B.43,test,"{'name': 'MSE', 'id': ['H_MSE', 893, ' ']}"
7028,6aay.B.44,test,
7029,6aay.B.45,test,
7030,6aay.B.46,test,
7031,6aay.B.47,test,
7032,6aay.B.48,test,
7033,6aay.B.49,test,
7034,6aay.B.50,test,
7035,6aay.B.51,test,
7036,6aay.B.52,test,
7037,6aay.B.53,test,
7038,6aay.B.54,test,
7039,6aay.B.55,test,
7040,6aay.B.56,test,
7041,6aay.B.57,test,
7042,6aay.B.58,test,
7043,6aay.B.59,test,
7044,6bjy.R.2,train,
7045,6bjy.R.1,train,
7046,6bjy.R.3,train,
7047,6bjy.R.4,train,
7048,6bjy.R.5,train,
7049,6bjy.R.6,train,
7050,6bjy.R.7,train,
7051,6bjy.R.8,train,
7052,6bjy.R.9,train,
7053,6bjy.R.10,train,
7054,6bjy.R.11,train,
7055,6bjy.R.12,train,
7056,6bjy.R.13,train,
7057,6bjy.R.14,train,
7058,6bjy.R.15,train,
7059,6bjy.R.16,train,
7060,6bjy.R.17,train,
7061,6bjy.R.18,train,
7062,6bjy.R.19,train,
7063,6bjy.R.20,train,
7064,6bjy.R.21,train,
7065,6bjy.R.22,train,
7066,6bjy.R.23,train,"{'name': 'DV4', 'id': ['H_DV4', 101, ' ']}"
7067,6bjy.R.24,train,
7068,6bjy.R.25,train,"{'name': 'DV4', 'id': ['H_DV4', 101, ' ']}"
7069,6bjy.R.26,train,"{'name': 'DV4', 'id': ['H_DV4', 101, ' ']}"
7070,6bjy.R.27,train,"{'name': 'DV4', 'id': ['H_DV4', 101, ' ']}"
7071,6bjy.R.28,train,
7072,6bjy.R.29,train,"{'name': 'DV4', 'id': ['H_DV4', 101, ' ']}"
7073,6bjy.R.30,train,"{'name': 'DV4', 'id': ['H_DV4', 101, ' ']}"
7074,6bjy.R.31,train,"{'name': 'DV4', 'id': ['H_DV4', 101, ' ']}"
7075,6bjy.R.32,train,
7076,6bjy.R.33,train,
7077,6bjy.R.34,train,
7078,6bjy.R.35,train,
7079,6bjy.R.36,train,
7080,6bjy.R.37,train,
7081,6bjy.R.38,train,
7082,6bjy.R.39,train,
7083,6bjy.R.40,train,
7084,6bjy.R.41,train,
7085,6bjy.R.42,train,
7086,6bjy.R.43,train,
7087,6bjy.R.44,train,
7088,6bjy.R.45,train,
7089,6bsh.R.4,train,
7090,6bsh.R.3,train,
7091,6bsh.R.5,train,
7092,6bsh.R.6,train,
7093,6bsh.R.7,train,
7094,6bsh.R.8,train,
7095,6bsh.R.9,train,
7096,6bsh.R.10,train,
7097,6bsh.R.11,train,
7098,6bsh.R.12,train,
7099,6bsh.R.13,train,
7100,6bsh.R.14,train,
7101,6bsh.R.15,train,
7102,6bsh.R.16,train,
7103,6bsh.R.17,train,
7104,6bsh.R.18,train,
7105,6bsh.R.19,train,
7106,6bsh.R.20,train,"{'name': 'TAM', 'id': ['H_TAM', 101, ' ']}"
7107,6bsh.R.21,train,"{'name': 'TAM', 'id': ['H_TAM', 101, ' ']}"
7108,6bsh.R.22,train,"{'name': 'TAM', 'id': ['H_TAM', 101, ' ']}"
7109,6bsh.R.23,train,"{'name': 'TAM', 'id': ['H_TAM', 101, ' ']}"
7110,6bsh.R.24,train,"{'name': 'TAM', 'id': ['H_TAM', 101, ' ']}"
7111,6bsh.R.25,train,
7112,6bsh.R.26,train,
7113,6bsh.R.27,train,
7114,6d2u.B.18,test,
7115,6d2u.B.17,test,
7116,6d2u.B.19,test,
7117,6d2u.B.20,test,
7118,6d2u.B.21,test,
7119,6d2u.B.22,test,
7120,6d2u.B.23,test,
7121,6d2u.B.24,test,
7122,6d2u.B.25,test,
7123,6d2u.B.26,test,
7124,6d2u.B.27,test,
7125,6d2u.B.28,test,
7126,6d2u.B.29,test,
7127,6d2u.B.30,test,
7128,6d2u.B.31,test,
7129,6d2u.B.32,test,
7130,6d2u.B.33,test,
7131,6d2u.B.34,test,"{'name': '4J5', 'id': ['H_4J5', 11, ' ']}"
7132,6d2u.B.35,test,"{'name': '4J5', 'id': ['H_4J5', 11, ' ']}"
7133,6d2u.B.36,test,"{'name': '4J5', 'id': ['H_4J5', 11, ' ']}"
7134,6d2u.B.37,test,
7135,6d2u.B.38,test,
7136,6d2u.B.39,test,
7137,6d2u.B.40,test,
7138,6d2u.B.41,test,
7139,6d2u.B.42,test,
7140,6d2u.B.43,test,
7141,6d2u.B.44,test,
7142,6d2u.B.45,test,
7143,6dcb.B.3,train,
7144,6dcb.B.2,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
7145,6dcb.B.4,train,
7146,6dcb.B.5,train,
7147,6dcb.B.6,train,
7148,6dcb.B.7,train,
7149,6dcb.B.8,train,
7150,6dcb.B.9,train,
7151,6dcb.B.10,train,
7152,6dcb.B.11,train,
7153,6dcb.B.12,train,
7154,6dcb.B.13,train,
7155,6dcb.B.14,train,
7156,6dcb.B.15,train,
7157,6dcb.B.16,train,
7158,6dcb.B.98,train,
7159,6dcb.B.97,train,
7160,6dcb.B.99,train,
7161,6dcb.B.100,train,
7162,6dcb.B.101,train,
7163,6dcb.B.102,train,
7164,6dcb.B.103,train,
7165,6dcb.B.104,train,
7166,6dcb.B.105,train,
7167,6dcb.B.106,train,
7168,6dcb.B.107,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
7169,6dcb.B.108,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
7170,6dcb.B.109,train,"{'name': 'GTP', 'id': ['H_GTP', 1, ' ']}"
7171,6dcb.B.110,train,
7172,6dcb.B.111,train,
7173,6dcb.B.112,train,
7174,6dcb.B.113,train,
7175,6dcb.B.114,train,
7176,6dcb.B.115,train,
7177,6dcb.B.116,train,
7178,6dtd.C.2,val,"{'name': 'CIT', 'id': ['H_CIT', 1205, ' ']}"
7179,6dtd.C.1,val,
7180,6dtd.C.3,val,
7181,6dtd.C.4,val,
7182,6dtd.C.5,val,
7183,6dtd.C.6,val,
7184,6dtd.C.7,val,
7185,6dtd.C.8,val,
7186,6dtd.C.9,val,
7187,6dtd.C.10,val,
7188,6dtd.C.11,val,"{'name': 'PG4', 'id': ['H_PG4', 102, ' ']}"
7189,6dtd.C.12,val,"{'name': 'PG4', 'id': ['H_PG4', 102, ' ']}"
7190,6dtd.C.13,val,"{'name': 'PG4', 'id': ['H_PG4', 102, ' ']}"
7191,6dtd.C.14,val,"{'name': 'PG4', 'id': ['H_PG4', 102, ' ']}"
7192,6dtd.C.15,val,
7193,6dtd.C.16,val,
7194,6dtd.C.17,val,
7195,6dtd.C.18,val,
7196,6dtd.C.19,val,
7197,6dtd.C.20,val,
7198,6dtd.C.21,val,
7199,6dtd.C.22,val,
7200,6dtd.C.23,val,
7201,6dtd.C.24,val,
7202,6dtd.C.25,val,
7203,6dtd.C.26,val,"{'name': 'PG4', 'id': ['H_PG4', 102, ' ']}"
7204,6dtd.C.27,val,"{'name': 'PG4', 'id': ['H_PG4', 102, ' ']}"
7205,6dtd.C.28,val,"{'name': 'PG4', 'id': ['H_PG4', 102, ' ']}"
7206,6dtd.C.29,val,"{'name': 'PG4', 'id': ['H_PG4', 1210, ' ']}"
7207,6dtd.C.30,val,"{'name': 'PG4', 'id': ['H_PG4', 102, ' ']}"
7208,6dtd.C.31,val,
7209,6dtd.C.32,val,
7210,6dtd.C.33,val,
7211,6dtd.C.34,val,
7212,6dtd.C.35,val,
7213,6dtd.C.36,val,
7214,6dtd.C.37,val,"{'name': 'CIT', 'id': ['H_CIT', 1205, ' ']}"
7215,6du5.B.2,train,
7216,6du5.B.1,train,
7217,6du5.B.3,train,
7218,6du5.B.4,train,
7219,6du5.B.5,train,
7220,6du5.B.6,train,
7221,6du5.B.7,train,
7222,6du5.B.8,train,
7223,6du5.B.9,train,
7224,6du5.B.10,train,
7225,6du5.B.11,train,
7226,6du5.B.12,train,
7227,6du5.B.13,train,"{'name': 'MSE', 'id': ['H_MSE', 7, ' ']}"
7228,6du5.B.14,train,"{'name': 'MSE', 'id': ['H_MSE', 281, ' ']}"
7229,6du5.B.15,train,"{'name': 'MSE', 'id': ['H_MSE', 248, ' ']}"
7230,6du5.B.16,train,
7231,6du5.B.17,train,"{'name': 'MSE', 'id': ['H_MSE', 281, ' ']}"
7232,6du5.B.18,train,
7233,6du5.B.19,train,"{'name': 'MSE', 'id': ['H_MSE', 281, ' ']}"
7234,6du5.B.20,train,"{'name': 'MSE', 'id': ['H_MSE', 281, ' ']}"
7235,6du5.B.21,train,
7236,6du5.B.22,train,
7237,6du5.B.23,train,
7238,6du5.B.24,train,
7239,6du5.B.25,train,
7240,6gqv.AY.64,train,
7241,6gqv.AY.17,train,
7242,6gqv.AZ.47,train,
7243,6gqv.AY.4,train,
7244,6gqv.AY.2,train,
7245,6gqv.AY.11,train,
7246,6gqv.AY.55,train,
7247,6gqv.AY.76,train,
7248,6gqv.AY.29,train,
7249,6gqv.AY.39,train,
7250,6gqv.AY.60,train,
7251,6gqv.AY.12,train,
7252,6gqv.AY.56,train,
7253,6gqv.AY.67,train,
7254,6gqv.AY.14,train,
7255,6gqv.AY.69,train,
7256,6gqv.AY.37,train,
7257,6gqv.AY.34,train,
7258,6gqv.AY.21,train,
7259,6gqv.AY.59,train,
7260,6gqv.AZ.48,train,
7261,6gqv.AY.46,train,
7262,6gqv.AY.54,train,
7263,6gqv.AY.74,train,
7264,6gqv.AY.68,train,
7265,6gqv.AZ.49,train,"{'name': 'DDE', 'id': ['H_DDE', 699, ' ']}"
7266,6gqv.AY.73,train,
7267,6gqv.AY.1,train,
7268,6gqv.AY.72,train,
7269,6gqv.AY.5,train,
7270,6gqv.AY.65,train,
7271,6gqv.AY.24,train,
7272,6gqv.AZ.44,train,
7273,6gqv.AY.32,train,
7274,6gqv.AY.70,train,
7275,6gqv.AY.25,train,
7276,6gqv.AY.62,train,
7277,6gqv.AY.28,train,
7278,6gqv.AY.22,train,
7279,6gqv.AY.49,train,
7280,6gqv.AY.58,train,
7281,6gqv.AY.36,train,
7282,6gqv.AY.13,train,
7283,6gqv.AY.9,train,
7284,6gqv.AY.52,train,
7285,6gqv.AY.40,train,
7286,6gqv.AY.23,train,
7287,6gqv.AY.45,train,
7288,6gqv.AY.8,train,
7289,6gqv.AY.47,train,
7290,6gqv.AY.20,train,
7291,6gqv.AY.43,train,
7292,6gqv.AY.27,train,
7293,6gqv.AY.41,train,
7294,6gqv.AZ.45,train,
7295,6gqv.AY.51,train,
7296,6gqv.AY.6,train,
7297,6gqv.AY.53,train,
7298,6gqv.AY.71,train,
7299,6gqv.AZ.46,train,
7300,6gqv.AY.10,train,
7301,6gqv.AY.44,train,
7302,6gqv.AY.66,train,
7303,6gqv.AY.18,train,
7304,6gqv.AY.31,train,
7305,6gqv.AY.63,train,
7306,6gqv.AY.16,train,
7307,6gqv.AY.30,train,
7308,6gqv.AY.48,train,
7309,6gqv.AY.61,train,
7310,6gqv.AY.7,train,
7311,6gqv.AY.19,train,
7312,6gqv.AY.35,train,
7313,6gqv.AZ.43,train,
7314,6gqv.AY.3,train,
7315,6gqv.AY.50,train,
7316,6gqv.AY.26,train,
7317,6gqv.AY.15,train,
7318,6gqv.AY.38,train,
7319,6gqv.AY.33,train,
7320,6gqv.AY.75,train,
7321,6gqv.AY.42,train,
7322,6gqv.AY.57,train,
7323,6h9h.D.-1,train,
7324,6h9h.D.12,train,
7325,6h9h.D.5,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7326,6h9h.D.17,train,
7327,6h9h.D.0,train,
7328,6h9h.D.1,train,
7329,6h9h.D.13,train,
7330,6h9h.D.6,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7331,6h9h.D.8,train,
7332,6h9h.D.9,train,
7333,6h9h.D.10,train,
7334,6h9h.D.-2,train,
7335,6h9h.D.7,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7336,6h9h.D.20,train,
7337,6h9h.D.11,train,
7338,6h9h.D.2,train,
7339,6h9h.D.19,train,
7340,6h9h.D.18,train,
7341,6h9h.D.21,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7342,6h9h.D.4,train,
7343,6h9h.D.16,train,
7344,6h9h.D.3,train,
7345,6h9h.E.-2,train,
7346,6h9h.E.-3,train,
7347,6h9h.E.-1,train,
7348,6h9h.E.0,train,
7349,6h9h.E.1,train,
7350,6h9h.E.2,train,
7351,6h9h.E.3,train,
7352,6h9h.E.4,train,
7353,6h9h.E.5,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7354,6h9h.E.6,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7355,6h9h.E.7,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7356,6h9h.E.8,train,
7357,6h9h.E.9,train,
7358,6h9h.E.10,train,
7359,6h9h.E.11,train,
7360,6h9h.E.12,train,
7361,6h9h.E.13,train,
7362,6h9h.E.17,train,
7363,6h9h.E.16,train,
7364,6h9h.E.18,train,
7365,6h9h.E.19,train,
7366,6h9h.E.20,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7367,6h9h.E.21,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7368,6h9i.C.-1,train,
7369,6h9i.C.-2,train,
7370,6h9i.C.0,train,
7371,6h9i.C.1,train,
7372,6h9i.C.2,train,
7373,6h9i.C.3,train,
7374,6h9i.C.4,train,
7375,6h9i.C.5,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7376,6h9i.C.6,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7377,6h9i.C.7,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7378,6h9i.C.8,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7379,6h9i.C.9,train,
7380,6h9i.C.10,train,
7381,6h9i.C.11,train,
7382,6h9i.C.12,train,
7383,6h9i.C.13,train,
7384,6h9i.C.14,train,
7385,6h9i.C.15,train,
7386,6h9i.C.16,train,
7387,6h9i.C.17,train,
7388,6h9i.C.18,train,
7389,6h9i.C.19,train,
7390,6h9i.C.20,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7391,6h9i.C.21,train,"{'name': '23G', 'id': ['H_23G', 22, ' ']}"
7392,6hak.T.181,train,
7393,6hak.T.180,train,
7394,6hak.T.182,train,
7395,6hak.T.183,train,
7396,6hak.T.184,train,
7397,6hak.T.185,train,
7398,6hak.T.186,train,
7399,6hak.T.187,train,
7400,6hak.T.188,train,
7401,6hak.T.189,train,
7402,6hak.T.190,train,
7403,6hak.T.191,train,
7404,6hak.T.192,train,
7405,6hak.T.193,train,
7406,6hak.T.194,train,
7407,6hak.T.195,train,
7408,6hak.T.196,train,
7409,6hak.T.197,train,
7410,6hak.T.198,train,
7411,6hak.T.199,train,
7412,6hak.P.61,train,
7413,6hak.P.60,train,
7414,6hak.P.62,train,
7415,6hak.P.63,train,
7416,6hak.P.64,train,
7417,6hak.P.65,train,"{'name': 'FRU', 'id': ['H_FRU', 2, ' ']}"
7418,6hak.P.66,train,"{'name': 'FRU', 'id': ['H_FRU', 2, ' ']}"
7419,6hak.P.67,train,"{'name': 'FRU', 'id': ['H_FRU', 2, ' ']}"
7420,6hak.P.68,train,
7421,6hak.P.69,train,
7422,6hak.P.70,train,
7423,6hak.P.71,train,
7424,6hak.P.72,train,
7425,6hak.P.73,train,
7426,6hak.P.74,train,
7427,6hak.P.75,train,
7428,6hak.P.76,train,
7429,6hiy.CA.2,val,
7430,6hiy.CA.1,val,
7431,6hiy.CA.3,val,
7432,6hiy.CA.4,val,
7433,6hiy.CA.5,val,
7434,6hiy.CA.6,val,
7435,6hiy.CA.7,val,
7436,6hiy.CA.8,val,
7437,6hiy.CA.9,val,
7438,6hiy.CA.10,val,
7439,6hiy.CA.11,val,
7440,6hiy.CA.12,val,
7441,6hiy.CA.13,val,
7442,6hiy.CA.14,val,
7443,6hiy.CA.15,val,
7444,6hiy.CA.16,val,
7445,6hiy.CA.17,val,
7446,6hiy.CA.18,val,
7447,6hiy.CA.19,val,
7448,6hiy.CA.20,val,
7449,6hiy.CA.21,val,
7450,6hiy.CA.22,val,
7451,6hiy.CA.23,val,
7452,6hiy.CA.24,val,
7453,6hiy.CA.25,val,
7454,6hiy.CA.26,val,
7455,6hiy.CA.27,val,
7456,6hiy.CA.28,val,
7457,6hiy.CA.29,val,
7458,6hiy.CA.30,val,
7459,6hiy.CA.31,val,
7460,6hiy.CA.32,val,
7461,6hiy.CA.33,val,
7462,6hiy.CA.34,val,
7463,6hiy.CA.35,val,
7464,6hiy.CA.36,val,
7465,6hiy.CA.37,val,
7466,6hiy.CA.38,val,
7467,6hiy.CA.39,val,
7468,6hiy.CA.40,val,
7469,6hiy.CA.41,val,
7470,6hiy.CA.42,val,
7471,6hiy.CA.43,val,
7472,6hiy.CA.44,val,
7473,6hiy.CA.45,val,
7474,6hiy.CA.46,val,
7475,6hiy.CA.47,val,
7476,6hiy.CA.48,val,
7477,6hiy.CA.49,val,
7478,6hiy.CA.50,val,
7479,6hiy.CA.51,val,
7480,6hiy.CA.52,val,
7481,6hiy.CA.53,val,
7482,6hiy.CA.54,val,
7483,6hiy.CA.55,val,
7484,6hiy.CA.56,val,
7485,6hiy.CA.57,val,
7486,6hiy.CA.58,val,
7487,6hiy.CA.59,val,
7488,6hiy.CA.60,val,
7489,6hiy.CA.61,val,
7490,6hiy.CA.62,val,
7491,6hiy.CA.63,val,
7492,6hiy.CA.64,val,
7493,6hiy.CA.65,val,
7494,6hiy.CA.66,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7495,6hiy.CA.67,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7496,6hiy.CA.68,val,
7497,6hiy.CA.69,val,
7498,6hiy.CA.70,val,
7499,6hiy.CA.71,val,
7500,6hiy.CA.72,val,
7501,6hiy.CA.73,val,
7502,6hiy.CA.74,val,
7503,6hiy.CA.75,val,
7504,6hiy.CA.76,val,
7505,6hiy.CA.77,val,
7506,6hiy.CA.78,val,
7507,6hiy.CA.79,val,
7508,6hiy.CA.80,val,
7509,6hiy.CA.81,val,
7510,6hiy.CA.82,val,
7511,6hiy.CA.83,val,
7512,6hiy.CA.84,val,
7513,6hiy.CA.85,val,
7514,6hiy.CA.86,val,
7515,6hiy.CA.87,val,
7516,6hiy.CA.88,val,
7517,6hiy.CA.89,val,
7518,6hiy.CA.90,val,
7519,6hiy.CA.91,val,
7520,6hiy.CA.92,val,
7521,6hiy.CA.93,val,
7522,6hiy.CA.94,val,
7523,6hiy.CA.95,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7524,6hiy.CA.96,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7525,6hiy.CA.97,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7526,6hiy.CA.98,val,
7527,6hiy.CA.99,val,
7528,6hiy.CA.100,val,
7529,6hiy.CA.101,val,
7530,6hiy.CA.102,val,
7531,6hiy.CA.103,val,
7532,6hiy.CA.104,val,
7533,6hiy.CA.105,val,
7534,6hiy.CA.106,val,
7535,6hiy.CA.107,val,
7536,6hiy.CA.108,val,
7537,6hiy.CA.109,val,
7538,6hiy.CA.110,val,
7539,6hiy.CA.111,val,
7540,6hiy.CA.112,val,
7541,6hiy.CA.113,val,
7542,6hiy.CA.114,val,
7543,6hiy.CA.115,val,
7544,6hiy.CA.116,val,
7545,6hiy.CA.117,val,
7546,6hiy.CA.118,val,
7547,6hiy.CA.119,val,
7548,6hiy.CA.120,val,
7549,6hiy.CA.121,val,
7550,6hiy.CA.122,val,
7551,6hiy.CA.123,val,
7552,6hiy.CA.124,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7553,6hiy.CA.125,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7554,6hiy.CA.126,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7555,6hiy.CA.127,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7556,6hiy.CA.128,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7557,6hiy.CA.129,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7558,6hiy.CA.130,val,
7559,6hiy.CA.131,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7560,6hiy.CA.132,val,"{'name': 'SPM', 'id': ['H_SPM', 735, ' ']}"
7561,6hiy.CA.133,val,
7562,6hiy.CA.134,val,
7563,6hiy.CA.135,val,
7564,6hiy.CA.136,val,
7565,6hiy.CA.137,val,
7566,6hiy.CA.138,val,
7567,6hiy.CA.139,val,
7568,6hiy.CA.140,val,
7569,6hiy.CA.141,val,
7570,6hiy.CA.142,val,
7571,6hiy.CA.143,val,
7572,6hiy.CA.144,val,
7573,6hiy.CA.145,val,
7574,6hiy.CA.146,val,
7575,6hiy.CA.147,val,
7576,6hiy.CA.148,val,
7577,6hiy.CA.149,val,
7578,6hiy.CA.150,val,
7579,6hiy.CA.151,val,
7580,6hiy.CA.152,val,
7581,6hiy.CA.153,val,
7582,6hiy.CA.154,val,
7583,6hiy.CA.155,val,
7584,6hiy.CA.156,val,
7585,6hiy.CA.157,val,
7586,6hiy.CA.158,val,
7587,6hiy.CA.159,val,
7588,6hiy.CA.160,val,
7589,6hiy.CA.161,val,
7590,6hiy.CA.162,val,
7591,6hiy.CA.163,val,
7592,6hiy.CA.164,val,
7593,6hiy.CA.165,val,
7594,6hiy.CA.166,val,
7595,6hiy.CA.167,val,
7596,6hiy.CA.168,val,
7597,6hiy.CA.169,val,
7598,6hiy.CA.170,val,
7599,6hiy.CA.171,val,
7600,6hiy.CA.172,val,
7601,6hiy.CA.173,val,
7602,6hiy.CA.174,val,
7603,6hiy.CA.175,val,
7604,6hiy.CA.176,val,
7605,6hiy.CA.177,val,
7606,6hiy.CA.178,val,
7607,6hiy.CA.179,val,
7608,6hiy.CA.180,val,
7609,6hiy.CA.181,val,
7610,6hiy.CA.182,val,
7611,6hiy.CA.183,val,
7612,6hiy.CA.184,val,
7613,6hiy.CA.185,val,
7614,6hiy.CA.186,val,
7615,6hiy.CA.187,val,
7616,6hiy.CA.188,val,
7617,6hiy.CA.189,val,
7618,6hiy.CA.190,val,
7619,6hiy.CA.191,val,
7620,6hiy.CA.192,val,
7621,6hiy.CA.193,val,
7622,6hiy.CA.194,val,
7623,6hiy.CA.195,val,
7624,6hiy.CA.196,val,
7625,6hiy.CA.197,val,
7626,6hiy.CA.198,val,
7627,6hiy.CA.199,val,
7628,6hiy.CA.200,val,
7629,6hiy.CA.201,val,
7630,6hiy.CA.202,val,
7631,6hiy.CA.203,val,
7632,6hiy.CA.204,val,
7633,6hiy.CA.205,val,
7634,6hiy.CA.206,val,
7635,6hiy.CA.207,val,
7636,6hiy.CA.208,val,
7637,6hiy.CA.209,val,
7638,6hiy.CA.210,val,
7639,6hiy.CA.211,val,
7640,6hiy.CA.212,val,
7641,6hiy.CA.213,val,
7642,6hiy.CA.214,val,
7643,6hiy.CA.215,val,
7644,6hiy.CA.216,val,
7645,6hiy.CA.217,val,
7646,6hiy.CA.218,val,
7647,6hiy.CA.219,val,
7648,6hiy.CA.220,val,
7649,6hiy.CA.221,val,
7650,6hiy.CA.222,val,
7651,6hiy.CA.223,val,
7652,6hiy.CA.224,val,
7653,6hiy.CA.225,val,
7654,6hiy.CA.226,val,
7655,6hiy.CA.227,val,
7656,6hiy.CA.228,val,
7657,6hiy.CA.229,val,
7658,6hiy.CA.230,val,
7659,6hiy.CA.231,val,
7660,6hiy.CA.232,val,
7661,6hiy.CA.233,val,
7662,6hiy.CA.234,val,
7663,6hiy.CA.235,val,
7664,6hiy.CA.236,val,
7665,6hiy.CA.237,val,
7666,6hiy.CA.238,val,
7667,6hiy.CA.239,val,
7668,6hiy.CA.240,val,
7669,6hiy.CA.241,val,
7670,6hiy.CA.242,val,
7671,6hiy.CA.243,val,
7672,6hiy.CA.244,val,
7673,6hiy.CA.245,val,
7674,6hiy.CA.246,val,
7675,6hiy.CA.247,val,
7676,6hiy.CA.248,val,
7677,6hiy.CA.249,val,
7678,6hiy.CA.250,val,
7679,6hiy.CA.251,val,
7680,6hiy.CA.252,val,
7681,6hiy.CA.253,val,
7682,6hiy.CA.254,val,
7683,6hiy.CA.255,val,
7684,6hiy.CA.256,val,
7685,6hiy.CA.257,val,
7686,6hiy.CA.258,val,
7687,6hiy.CA.259,val,
7688,6hiy.CA.260,val,
7689,6hiy.CA.261,val,
7690,6hiy.CA.262,val,
7691,6hiy.CA.263,val,
7692,6hiy.CA.264,val,
7693,6hiy.CA.265,val,
7694,6hiy.CA.266,val,
7695,6hiy.CA.267,val,
7696,6hiy.CA.268,val,
7697,6hiy.CA.269,val,
7698,6hiy.CA.270,val,
7699,6hiy.CA.271,val,
7700,6hiy.CA.272,val,
7701,6hiy.CA.273,val,
7702,6hiy.CA.274,val,
7703,6hiy.CA.275,val,
7704,6hiy.CA.276,val,
7705,6hiy.CA.277,val,
7706,6hiy.CA.278,val,
7707,6hiy.CA.279,val,
7708,6hiy.CA.280,val,
7709,6hiy.CA.281,val,
7710,6hiy.CA.282,val,
7711,6hiy.CA.283,val,
7712,6hiy.CA.284,val,
7713,6hiy.CA.285,val,
7714,6hiy.CA.286,val,
7715,6hiy.CA.287,val,
7716,6hiy.CA.288,val,
7717,6hiy.CA.289,val,
7718,6hiy.CA.290,val,
7719,6hiy.CA.291,val,
7720,6hiy.CA.292,val,
7721,6hiy.CA.293,val,
7722,6hiy.CA.294,val,
7723,6hiy.CA.295,val,
7724,6hiy.CA.296,val,
7725,6hiy.CA.297,val,
7726,6hiy.CA.298,val,
7727,6hiy.CA.299,val,
7728,6hiy.CA.300,val,
7729,6hiy.CA.301,val,
7730,6hiy.CA.302,val,
7731,6hiy.CA.303,val,
7732,6hiy.CA.304,val,
7733,6hiy.CA.305,val,
7734,6hiy.CA.306,val,
7735,6hiy.CA.307,val,
7736,6hiy.CA.308,val,
7737,6hiy.CA.309,val,
7738,6hiy.CA.310,val,
7739,6hiy.CA.311,val,
7740,6hiy.CA.312,val,
7741,6hiy.CA.313,val,
7742,6hiy.CA.314,val,
7743,6hiy.CA.315,val,
7744,6hiy.CA.316,val,
7745,6hiy.CA.317,val,
7746,6hiy.CA.318,val,
7747,6hiy.CA.319,val,
7748,6hiy.CA.320,val,
7749,6hiy.CA.321,val,
7750,6hiy.CA.322,val,
7751,6hiy.CA.323,val,
7752,6hiy.CA.324,val,
7753,6hiy.CA.325,val,
7754,6hiy.CA.326,val,
7755,6hiy.CA.327,val,
7756,6hiy.CA.328,val,
7757,6hiy.CA.329,val,
7758,6hiy.CA.330,val,
7759,6hiy.CA.331,val,
7760,6hiy.CA.332,val,
7761,6hiy.CA.333,val,
7762,6hiy.CA.334,val,
7763,6hiy.CA.335,val,
7764,6hiy.CA.336,val,
7765,6hiy.CA.337,val,
7766,6hiy.CA.338,val,
7767,6hiy.CA.339,val,
7768,6hiy.CA.340,val,
7769,6hiy.CA.341,val,
7770,6hiy.CA.342,val,
7771,6hiy.CA.343,val,
7772,6hiy.CA.344,val,
7773,6hiy.CA.345,val,
7774,6hiy.CA.346,val,
